acct_id,visit_num,visit_dt,clip_views,view_time_sec,total_clip_length_sec,total_course_lngth_sec,courses_viewed,b2b_visit_indicator,page_views,searches
"2,173",40,28/4/18,9,"1,572","3,030","64,144",3,1,7,2
"1,493",1,4/1/18,39,"5,973","7,810","313,742",1,0,1,8
"1,493",2,5/1/18,16,1098,"2,017","173,745",1,0,3,4
"1,493",3,8/1/18,18,1661,3322,"45,265",1,0,8,4
"1,493",4,9/1/18,3,172,172,"8,838",1,0,6,4
"1,493",5,10/1/18,45,"3,402","4,662","265,140",1,0,1,0
"1,493",6,11/1/18,6,402,429,"35,352",1,0,2,0
"1,493",7,25/1/18,4,325,630,"26,514",1,0,2,0
"1,493",8,27/1/18,6,387,654,"45,819",2,0,5,1
"1,493",9,28/1/18,31,"2,329","2,583","216,999",2,0,11,10
"1,493",10,29/1/18,1,155,155,"8,838",1,0,1,1
"1,493",11,30/1/18,11,791,1020,"53,028",1,0,1,1
"1,493",12,31/1/18,23,"1,990","2,537","120,965",2,0,5,1
"1,493",13,1/2/18,11,906,1040,"53,028",1,0,2,1
"1,493",14,2/2/18,3,224,224,"17,676",1,0,5,1
"1,493",15,5/2/18,30,"2,093","2,467","141,408",1,0,5,1
"1,493",16,18/2/18,16,1016,"2,628","46,062",1,0,1,0
"1,493",17,19/2/18,22,"7,759","10,628","148,168",3,0,5,4
"1,493",18,20/2/18,30,"5,489","8,864","503,046",4,0,5,2
"1,493",19,21/2/18,1,212,212,"22,628",1,0,2,0
"1,493",20,22/2/18,20,1654,"3,473","248,908",1,0,4,0
"1,493",21,23/2/18,16,"2,519","4,229","203,652",1,0,1,0
"1,493",22,25/2/18,3,328,752,"45,256",1,0,2,0
"1,493",23,1/3/18,1,214,214,"22,628",1,0,1,0
"1,493",24,4/3/18,5,883,992,"67,884",1,0,5,0
"1,493",25,8/3/18,19,"3,289","3,407","76,642",2,0,7,2
"1,493",26,21/3/18,19,"3,751","5,820","193,050",1,0,1,0
"1,899",1,1/1/18,15,"4,476","4,476","140,200",1,0,2,8
"1,899",2,30/1/18,1,466,466,"14,020",1,0,1,5
"1,899",3,15/2/18,15,"6,915","6,933","56,080",1,0,2,2
"1,899",4,25/4/18,60,"17,565","18,063","192,016",1,0,6,3
"1,899",5,26/4/18,39,"9,603","13,317","156,013",1,0,5,2
"1,899",6,30/4/18,30,"5,238","7,849","476,650",3,0,4,8
"1,238",1,4/1/18,18,"4,374","4,420","67,896",1,0,8,5
"1,238",2,8/1/18,26,"4,095","4,316","79,212",1,0,1,5
"1,238",3,9/1/18,3,262,262,"5,658",1,0,1,2
"1,238",4,15/1/18,22,"4,271","4,271","33,948",1,0,6,4
"1,238",5,7/2/18,69,"8,770","9,489","516,028",1,0,3,0
"1,238",6,9/2/18,3,606,606,"22,436",1,0,4,0
"1,238",7,12/2/18,3,606,606,"22,436",1,0,4,0
"1,238",8,22/2/18,1,303,303,"11,218",1,0,2,0
"1,238",9,23/2/18,10,"1,546","1,837","78,526",1,0,4,0
"1,238",10,26/2/18,3,114,114,"22,436",1,0,8,1
"1,238",11,28/2/18,1,56,56,"11,218",1,0,1,1
"1,238",12,7/3/18,29,"7,108","7,659","179,488",1,0,2,1
"2,081",1,6/1/18,9,"1,165","1,430","123,151",3,1,9,7
"2,081",2,7/1/18,11,"1,676","1,937","90,450",1,1,2,6
"2,081",3,18/1/18,2,317,317,"14,575",1,1,1,3
"2,081",4,19/1/18,10,"2,820","2,820","58,300",1,1,5,1
"2,081",5,20/1/18,50,"6,194","6,400","364,375",1,1,5,0
"2,081",6,21/1/18,2,499,570,"24,625",2,1,7,7
"2,081",7,25/1/18,6,"1,537","1,543","87,450",1,1,4,0
"2,081",8,26/1/18,19,"2,412","2,417","276,925",1,1,3,0
"2,081",9,28/1/18,42,"4,811","5,071","612,150",1,1,1,0
"2,081",10,3/2/18,22,"2,406","2,406","262,332",1,1,2,1
"2,081",11,4/2/18,38,"4,182","4,182","433,698",2,1,12,2
"2,081",12,11/2/18,22,"2,511","2,511","230,265",2,1,7,2
"2,081",13,17/2/18,34,"4,071","4,071","304,209",2,1,5,1
"2,081",14,18/2/18,14,"1,640","1,640","108,852",2,1,6,2
"2,081",15,25/2/18,37,"3,115","3,171","538,920",1,1,3,1
"2,081",16,2/3/18,32,"2,212","2,261","348,816",2,1,8,4
"2,081",17,3/3/18,8,"2,601","2,601","70,350",1,1,6,0
"2,081",18,4/3/18,71,"3,857","3,939","678,300",1,1,3,0
"2,081",19,17/3/18,15,"6,633","7,188","104,328",1,1,2,0
"2,081",20,18/3/18,11,"3,330","4,047","83,670",2,1,4,0
"2,081",21,24/3/18,11,"4,335","4,335","78,246",1,1,4,0
"2,081",22,25/3/18,6,"1,828","2,545","43,470",1,1,1,0
"2,081",23,30/3/18,2,889,889,"20,100",1,1,2,0
"2,081",24,20/4/18,5,"1,313","1,313","29,512",1,1,2,0
"2,081",25,21/4/18,12,"2,478","2,557","73,780",1,1,4,0
"2,081",26,22/4/18,30,"3,989","4,324","177,072",1,1,3,0
"2,081",27,28/4/18,38,"2,538","2,538","221,340",1,1,1,0
"2,081",28,29/4/18,14,1083,1083,"99,158",2,1,7,2
"1,846",1,2/1/18,12,"2,693","2,937","290,424",1,1,1,6
"1,846",2,5/1/18,8,"3,052","3,060","169,414",1,1,2,4
"1,846",3,9/1/18,22,"10,475","11,525","217,818",1,1,2,2
"1,846",4,10/1/18,2,1077,1077,"24,202",1,1,2,2
"1,846",5,19/1/18,28,"7,350","10,262","338,828",1,1,3,0
"1,846",6,22/1/18,6,"1,711","2,487","145,212",1,1,1,0
"1,846",7,23/1/18,13,"4,614","4,783","314,626",1,1,3,0
"1,846",8,24/1/18,1,281,281,"24,202",1,1,2,0
"1,846",9,25/1/18,2,620,620,"48,404",1,1,1,0
"1,846",10,29/1/18,14,"2,747","5,177","290,424",1,1,1,1
"1,846",11,30/1/18,16,"2,357","3,466","314,626",1,1,1,1
"1,846",12,1/2/18,1,228,228,"24,202",1,1,1,1
"1,846",13,2/2/18,9,"2,145","2,312","193,616",1,1,8,1
"1,846",14,6/2/18,4,"1,629","2,084","96,808",1,1,1,1
"1,846",15,8/2/18,10,"2,931","2,931","193,616",1,1,3,1
"1,846",16,13/2/18,3,1135,1135,"72,606",1,1,2,0
"1,846",17,22/2/18,6,"2,339","2,784","121,010",1,1,3,0
"1,846",18,27/2/18,3,"1,268","1,864","72,606",1,1,2,0
"1,846",19,28/2/18,3,941,"1,864","72,606",1,1,5,0
"1,846",20,13/4/18,2,466,466,"48,404",1,1,2,0
"1,846",21,17/4/18,5,"1,375","1,375","96,808",1,1,6,0
"1,846",22,19/4/18,6,"1,726","1,726","121,010",1,1,2,0
"1,846",23,20/4/18,16,"2,880","4,006","314,626",1,1,1,0
"1,399",1,2/1/18,46,"1,842","27,960","385,642",2,0,4,5
"1,399",2,14/1/18,57,"8,892","10,008","632,152",1,0,2,5
"1,399",3,17/1/18,37,"2,553","7,380","407,840",1,0,3,4
"1,399",4,18/1/18,26,"6,146","6,146","142,744",1,0,1,5
"1,399",5,22/3/18,12,2112,2283,"24,900",1,0,3,1
"1,399",6,26/3/18,4,"2,334","2,398","18,675",1,0,5,1
"1,399",7,30/3/18,22,"4,437","5,934","130,965",1,0,2,0
"1,399",8,31/3/18,13,"3,513","4,585","74,349",3,0,6,2
"1,399",9,2/4/18,7,"2,254","2,541","43,655",1,0,2,0
"1,342",1,2/1/18,15,1435,"1,849","301,440",2,0,8,4
"1,342",2,4/1/18,12,1350,1726,"219,877",1,0,5,3
"1,342",3,5/2/18,33,3382,3573,"202,173",2,0,5,3
"1,342",4,6/2/18,45,2002,3671,"376,932",1,0,1,4
"1,342",5,7/2/18,18,"3,033","3,033","188,466",1,0,5,0
"1,342",6,8/2/18,15,"1,723","1,960","300,058",2,0,11,1
"1,342",7,12/2/18,15,"1,948","5,658","139,098",2,0,6,10
"1,342",8,12/3/18,36,"3,144","5,641","714,116",2,0,8,7
"1,342",9,13/3/18,3,484,906,"62,822",1,0,1,0
"1,342",10,21/3/18,18,"2,261","4,269","301,440",2,0,6,4
"1,342",11,22/3/18,7,1036,1587,"125,644",1,0,4,1
"1,621",1,3/1/18,10,"1,677","1,699","26,831",1,0,1,4
"1,621",2,4/1/18,3,630,630,"29,253",2,0,8,4
"1,621",3,9/1/18,22,"6,232","8,583","43,626",1,0,1,6
"1,408",1,3/1/18,6,989,989,"31,092",1,1,1,4
"1,557",1,4/1/18,25,"2,816","3,300","261,018",1,1,8,4
"1,557",2,9/1/18,20,"1,920","2,657","81,888",1,1,2,3
"1,557",3,10/1/18,37,"3,605","6,275","86,364",2,1,8,5
"1,557",4,19/1/18,15,"2,930","3,075","98,424",1,1,1,4
"1,557",5,29/1/18,32,"6,549","6,550","209,984",1,1,1,1
"1,557",6,19/2/18,1,267,267,"21,385",1,1,1,0
"1,557",7,20/2/18,2,381,381,"19,488",1,1,2,0
"1,557",8,28/2/18,36,"8,619","10,011","350,784",1,1,4,0
"1,557",9,9/3/18,4,525,770,"43,164",1,1,3,0
"1,557",10,26/3/18,1,331,331,"10,791",1,1,1,1
"1,557",11,17/4/18,1,202,202,"5,118",1,1,2,1
"1,557",12,23/4/18,1,203,203,"5,118",1,1,1,1
"1,652",1,26/3/18,23,"3,736","4,583","436,701",1,1,3,6
"1,652",2,3/4/18,8,"2,991","2,991","132,909",1,1,2,3
"1,652",3,4/4/18,30,"10,625","10,750","227,844",1,1,2,4
"1,652",4,5/4/18,55,"19,870","23,330","417,714",1,1,2,5
"1,652",5,6/4/18,6,"2,514","3,796","56,961",1,1,3,0
"1,652",6,9/4/18,11,"3,098","3,106","208,857",1,1,2,0
"1,963",1,6/1/18,7,"1,489","1,776","142,149",1,1,1,6
"1,963",2,12/1/18,2,581,597,"40,614",1,1,1,7
"1,963",3,12/2/18,22,1802,2402,"92,916",1,1,2,5
"1,963",4,20/2/18,55,"9,400","13,555","460,768",1,1,2,3
"1,963",5,21/2/18,61,"10,782","15,871","1,188,688",2,1,3,1
"1,963",6,22/2/18,64,"8,675","14,011","1,568,192",6,1,14,13
"1,963",7,1/3/18,6,"1,295","1,758","125,664",1,1,4,0
"1,963",8,3/3/18,13,"3,474","3,474","272,272",1,1,5,0
"1,963",9,4/3/18,3,"1,410","1,410","62,832",1,1,3,0
"1,963",10,5/3/18,2,"1,652","2,360","41,888",1,1,3,1
"1,963",11,9/3/18,1,44,44,"20,944",1,1,2,1
"1,963",12,11/3/18,6,"1,453","1,923","104,720",1,1,1,1
"1,963",13,12/3/18,4,308,396,"83,776",1,1,1,1
"1,963",14,14/3/18,39,"3,938","4,906","93,344",1,1,3,1
"1,963",15,15/3/18,1,117,117,"20,307",1,1,2,1
"1,963",16,21/3/18,10,"2,311","4,459","167,552",1,1,4,0
"1,963",17,22/3/18,6,"1,847","3,129","104,720",1,1,2,0
"1,963",18,26/3/18,7,"3,751","4,931","125,664",1,1,6,0
"1,963",19,27/3/18,26,"6,520","8,413","439,824",1,1,4,0
"1,963",20,29/3/18,22,"4,477","5,729","376,992",1,1,5,0
"1,963",21,30/3/18,20,"2,165","2,578","262,807",2,1,13,2
"1,963",22,2/4/18,7,579,706,"63,642",1,1,2,0
"1,963",23,6/4/18,1,75,75,"10,607",1,1,2,0
"1,963",24,15/4/18,12,"1,841","2,142","169,160",1,1,4,0
"1,963",25,16/4/18,19,"2,152","3,875","253,740",1,1,5,0
"1,963",26,17/4/18,1,620,620,"16,916",1,1,1,0
"1,963",27,19/4/18,1,621,621,"16,916",1,1,4,1
"1,963",28,20/4/18,2,1246,1246,"33,832",1,1,2,0
"1,963",29,29/4/18,1,624,624,"16,916",1,1,7,0
"1,963",30,30/4/18,28,"4,599","5,735","172,128",1,1,1,0
"1,897",1,5/1/18,3,505,505,"34,858",1,0,4,5
"1,897",2,6/1/18,7,1680,1680,"69,716",1,0,4,7
"1,897",3,9/2/18,26,3720,"4,597","139,578",2,0,10,4
"1,897",4,11/2/18,50,"11,566","13,323","297,792",2,0,8,3
"1,897",5,30/3/18,36,"5,664","5,664","183,300",1,0,2,0
"2,089",1,6/1/18,48,"10,870","11,247","329,216",1,0,6,7
"2,089",2,7/1/18,58,"7,819","9,971","648,144",1,0,1,3
"2,089",3,8/1/18,60,"9,975","10,614","226,498",2,0,7,4
"2,089",4,11/1/18,35,"5,572","6,615","327,161",1,0,3,3
"2,089",5,17/1/18,6,"5,367","5,367","38,356",1,0,2,0
"2,089",6,18/1/18,1,414,414,"19,178",1,0,5,1
"2,089",7,4/2/18,1,414,414,"19,178",1,0,3,0
"2,089",8,9/2/18,19,"16,953","19,323","239,716",2,0,6,6
"2,089",9,18/2/18,43,"22,276","39,016","656,896",2,0,9,4
"2,089",10,19/2/18,4,"7,895","7,895","57,534",1,0,4,2
"2,089",11,20/2/18,12,"9,530","14,053","134,246",1,0,6,1
"2,089",12,21/2/18,11,"5,185","5,185","115,068",1,0,1,1
"1,911",1,27/4/18,23,"3,765","3,765","144,854",1,1,3,7
"1,911",2,29/4/18,32,"5,703","6,843","122,112",2,1,12,7
"1,911",3,30/4/18,20,2167,"3,265","28,482",2,1,10,4
"1,267",1,5/1/18,5,851,855,"53,955",1,1,6,4
"1,571",1,10/1/18,15,"1,357","1,390","136,203",3,1,8,7
"1,571",2,15/1/18,5,948,966,"97,491",2,1,7,4
"1,571",3,16/1/18,5,1270,1270,"52,124",1,1,6,6
"1,571",4,13/3/18,2,217,217,"26,727",1,1,3,2
"1,937",1,7/1/18,12,"4,284","4,284","83,750",2,0,13,8
"1,937",2,8/1/18,53,"23,267","24,784","1,777,695",9,0,14,5
"1,937",3,9/1/18,37,"8,152","8,152","115,954",5,0,15,5
"1,937",4,10/1/18,45,"14,043","22,147","119,244",1,0,3,5
"1,937",5,12/1/18,9,"3,876","5,064","24,255",1,0,6,0
"1,396",1,25/3/18,32,"2,637","3,497","571,040",1,1,3,6
"1,396",2,26/3/18,71,"7,637","14,315","1,774,345",2,1,9,5
"1,629",1,11/1/18,4,"1,697","1,697","24,900",1,1,2,5
"1,629",2,23/1/18,17,"2,501","2,906","99,539",2,1,6,7
"1,206",1,12/1/18,12,"1,949","4,449","75,878",2,1,7,5
"1,206",2,13/1/18,3,"1,476","2,372","20,472",1,1,2,5
"1,206",3,15/1/18,37,1955,"7,205","55,476",2,1,13,6
"1,206",4,18/2/18,17,"2,500","5,360","104,817",2,1,9,3
"1,488",1,18/1/18,39,"5,230","6,610","258,579",2,0,6,4
"1,488",2,26/1/18,56,"4,645","7,301","661,902",5,0,12,3
"2,129",1,17/1/18,20,"3,675","4,981","451,020",1,1,1,6
"2,129",2,25/1/18,1,40,40,"22,551",1,1,5,5
"2,129",3,30/1/18,7,"3,227","3,227","67,653",1,1,2,4
"2,129",4,31/1/18,12,"3,195","3,215","112,755",1,1,2,2
"2,129",5,4/2/18,4,1210,1236,"45,102",1,1,1,1
"2,129",6,5/2/18,6,"1,519","1,549","135,306",1,1,1,1
"2,129",7,6/3/18,4,"1,649","1,649","90,204",1,1,2,0
"2,129",8,15/3/18,2,942,942,"23,482",1,1,4,0
"2,084",1,17/1/18,30,"5,305","5,338","71,300",1,0,1,5
"1,996",1,17/1/18,4,696,835,"24,618",1,0,1,4
"1,906",1,16/1/18,22,"4,652","7,103","646,932",1,1,1,7
"1,906",2,17/1/18,12,"2,525","2,525","294,060",1,1,4,7
"1,213",1,18/1/18,48,"6,461","10,898","563,985",4,0,5,8
"1,213",2,19/1/18,18,"3,155","3,563","75,870",1,0,3,4
"1,213",3,20/1/18,3,502,502,"7,587",1,0,3,6
"1,213",4,31/3/18,3,2865,2865,"7,587",1,0,2,1
"1,213",5,1/4/18,36,"2,131","6,292","230,499",2,0,11,5
"2,108",1,19/1/18,7,"1,178","1,185","72,793",1,1,5,4
"2,108",2,22/1/18,17,"4,803","4,803","145,586",1,1,1,3
"2,108",3,24/1/18,2,955,955,"10,399",1,1,6,5
"2,108",4,5/2/18,2,955,955,"10,399",1,1,7,3
"2,108",5,8/2/18,22,"6,662","6,668","114,389",1,1,2,0
"2,108",6,20/2/18,24,"4,351","5,249","249,446",2,1,3,2
"2,108",7,12/3/18,4,"1,021","1,174","41,544",1,1,1,0
"2,108",8,13/3/18,12,"4,093","4,749","124,632",1,1,2,0
"2,108",9,26/3/18,17,"2,384","2,726","46,444",1,1,1,0
"2,108",10,27/3/18,27,"1,673","1,862","388,036",1,1,2,1
"2,108",11,26/4/18,2,180,180,"38,356",1,1,3,1
"1,817",1,18/1/18,4,591,591,"67,269",1,0,2,5
"1,817",2,19/1/18,57,"4,338","5,531","663,838",3,0,13,6
"1,817",3,20/1/18,45,"4,288","5,694","538,152",1,0,1,2
"1,817",4,21/1/18,15,1751,2805,"89,692",1,0,1,4
"1,817",5,22/1/18,3,336,336,"5,609",1,0,2,0
"1,817",6,24/1/18,4,1024,1024,"47,703",1,0,2,1
"1,817",7,29/1/18,12,1095,1185,"55,976",1,0,4,0
"1,817",8,23/2/18,28,"3,430","5,010","426,037",1,0,1,0
"1,817",9,28/2/18,10,822,828,"94,535",1,0,5,3
"1,817",10,1/3/18,16,"2,138","2,138","121,545",1,0,5,1
"1,817",11,11/3/18,12,1667,1667,"94,535",1,0,4,1
"1,817",12,12/3/18,34,"6,797","7,251","256,595",1,0,3,1
"1,817",13,13/3/18,16,"5,826","7,004","121,545",1,0,6,1
"1,817",14,14/3/18,16,"3,752","4,549","121,545",1,0,2,1
"1,817",15,20/3/18,1,162,162,"7,148",1,0,2,1
"1,817",16,22/3/18,3,706,894,"28,188",1,0,3,0
"1,817",17,23/3/18,22,"2,684","3,424","101,051",2,0,5,0
"1,817",18,12/4/18,1,763,763,"34,737",1,0,1,0
"1,817",19,13/4/18,26,"6,103","6,644","188,832",1,0,5,0
"1,817",20,17/4/18,5,692,1217,"33,510",1,0,1,0
"1,232",1,18/1/18,18,"3,926","4,612","347,490",1,1,2,5
"1,232",2,19/1/18,3,"1,561","1,561","57,915",1,1,1,5
"1,232",3,22/1/18,50,"11,510","16,165","386,100",1,1,2,3
"1,232",4,23/1/18,65,"7,468","15,143","920,764",4,1,8,4
"1,232",5,24/1/18,31,"5,555","7,288","599,943",5,1,14,9
"1,232",6,25/1/18,4,"1,144","1,144","75,732",1,1,2,0
"1,232",7,26/1/18,24,"4,728","6,009","454,392",1,1,2,0
"1,232",8,28/1/18,8,"2,451","2,451","151,464",1,1,2,0
"1,232",9,29/1/18,8,"1,598","2,710","151,464",1,1,1,0
"1,232",10,30/1/18,11,"4,834","6,150","170,397",1,1,6,1
"1,232",11,31/1/18,16,"2,883","8,686","246,129",1,1,2,1
"1,232",12,1/2/18,8,"2,610","2,610","132,531",1,1,2,1
"1,232",13,2/2/18,2,896,896,"37,866",1,1,2,1
"1,232",14,5/2/18,8,"1,409","2,806","132,531",1,1,3,1
"1,232",15,6/2/18,16,"1,893","5,217","246,129",1,1,5,2
"1,232",16,7/2/18,26,"5,137","5,735","336,119",4,1,6,8
"1,232",17,8/2/18,7,"2,963","4,532","113,598",1,1,1,0
"1,232",18,9/2/18,10,"3,132","3,163","151,464",1,1,2,0
"1,232",19,11/2/18,2,928,928,"37,866",1,1,6,0
"1,232",20,12/2/18,8,"1,941","2,528","132,531",1,1,3,0
"1,232",21,14/2/18,39,"4,752","6,272","257,011",4,1,8,2
"1,232",22,15/2/18,25,"3,674","4,119","155,380",1,1,1,0
"1,232",23,16/2/18,3,534,534,"23,307",1,1,1,0
"1,232",24,18/2/18,21,"1,766","2,538","124,733",2,1,7,2
"1,232",25,19/2/18,20,"3,158","3,398","112,560",1,1,1,0
"1,232",26,20/2/18,7,"1,640","1,640","42,210",1,1,6,0
"1,232",27,21/2/18,12,"1,763","1,856","70,350",1,1,1,0
"1,232",28,22/2/18,20,"2,243","3,017","112,560",1,1,2,0
"1,232",29,23/2/18,6,1111,1116,"78,890",1,1,1,0
"1,232",30,26/2/18,16,"4,488","4,488","205,114",1,1,2,0
"1,232",31,1/3/18,6,711,"1,891","78,890",1,1,2,0
"1,232",32,11/3/18,13,"2,250","3,227","99,656",2,1,10,2
"1,232",33,12/3/18,48,"4,925","9,274","371,196",2,1,8,2
"1,232",34,13/3/18,14,"5,509","7,307","121,572",1,1,8,0
"1,232",35,14/3/18,18,"5,341","5,552","154,728",1,1,1,0
"1,232",36,15/3/18,29,"7,380","8,239","243,144",1,1,2,0
"1,232",37,16/3/18,48,"6,526","7,696","729,813",3,1,13,2
"1,232",38,17/3/18,2,730,730,"40,784",1,1,3,0
"1,232",39,18/3/18,17,"2,860","3,435","267,472",2,1,9,1
"1,232",40,19/3/18,6,"1,424","1,476","101,960",1,1,1,0
"1,232",41,20/3/18,12,"3,955","4,059","56,025",1,1,1,0
"1,232",42,21/3/18,8,"2,126","2,953","37,350",1,1,1,0
"1,232",43,22/3/18,6,1054,1054,"31,125",1,1,4,0
"1,232",44,25/3/18,6,690,758,"31,125",1,1,7,0
"1,232",45,26/3/18,6,"1,462","1,672","31,125",1,1,2,0
"1,232",46,2/4/18,1,124,124,"3,502",1,1,5,0
"1,232",47,3/4/18,4,719,719,"10,506",1,1,1,0
"1,232",48,19/4/18,5,548,1179,"26,248",1,1,6,0
"1,237",1,29/1/18,1,237,237,"18,699",1,0,1,4
"1,237",2,30/1/18,57,"9,990","10,346","476,363",2,0,8,7
"1,237",3,31/1/18,69,"8,977","11,336","156,374",3,0,8,5
"1,237",4,12/2/18,33,"5,347","5,400","39,978",1,0,2,3
"1,237",5,23/2/18,3,234,234,"10,424",1,0,4,0
"1,201",1,1/2/18,3,1036,1036,"29,583",2,0,9,7
"1,201",2,10/2/18,16,"4,081","5,697","200,664",1,0,2,6
"1,201",3,12/2/18,52,"11,160","17,838","262,850",1,0,3,3
"1,201",4,13/2/18,60,"9,885","13,226","308,880",1,0,2,3
"1,201",5,18/2/18,30,"3,375","6,105","114,120",1,0,2,0
"1,201",6,23/2/18,1,573,573,"19,305",1,0,2,0
"1,201",7,8/3/18,4,237,346,"88,674",1,0,1,0
"1,201",8,12/3/18,46,"3,606","6,357","225,897",1,0,1,0
"1,201",9,15/3/18,36,"2,412","4,896","174,888",1,0,1,0
"1,201",10,29/3/18,34,"6,230","11,719","356,725",1,0,2,1
"1,201",11,10/4/18,44,"7,060","13,133","463,320",1,0,6,1
"1,201",12,11/4/18,8,1153,1603,"96,525",1,0,2,1
"1,201",13,13/4/18,26,"5,192","9,029","559,845",1,0,1,1
"1,590",1,21/1/18,30,"7,447","8,356","386,100",1,0,1,6
"1,590",2,22/1/18,11,"4,766","4,766","115,830",1,0,3,3
"1,422",1,13/2/18,10,"2,155","2,791","103,860",1,1,8,7
"1,422",2,17/2/18,30,"6,733","11,206","452,277",2,1,9,4
"1,422",3,22/2/18,2,992,992,"15,624",1,1,2,3
"1,422",4,24/2/18,15,"3,327","3,857","93,744",1,1,2,4
"1,422",5,25/2/18,10,516,1846,"78,120",1,1,3,0
"1,422",6,26/2/18,5,445,"1,097","78,120",1,1,1,1
"1,422",7,28/2/18,1,210,210,"15,624",1,1,2,0
"1,422",8,2/3/18,7,996,"1,205","72,583",1,1,2,0
"1,422",9,3/3/18,19,"3,927","4,690","307,171",2,1,5,2
"1,422",10,4/3/18,8,"2,220","2,220","149,695",1,1,5,1
"1,422",11,7/3/18,1,626,626,"21,385",1,1,2,1
"1,422",12,9/3/18,11,"2,497","3,200","192,465",1,1,2,1
"1,422",13,14/3/18,11,"2,933","2,979","239,670",1,1,5,1
"1,422",14,17/3/18,1,153,153,"11,737",1,1,2,1
"1,422",15,18/3/18,42,"7,652","8,501","441,271",3,1,5,4
"1,422",16,19/3/18,10,1096,"1,678","85,828",2,1,11,4
"1,422",17,20/3/18,1,256,256,"11,453",1,1,3,0
"1,422",18,29/3/18,21,"4,318","5,236","273,885",2,1,8,4
"1,422",19,30/3/18,18,"6,416","7,588","172,140",1,1,1,0
"1,422",20,31/3/18,1,1207,1207,"11,476",1,1,2,0
"1,422",21,1/4/18,12,"5,207","5,320","114,760",1,1,4,0
"1,422",22,2/4/18,11,1166,"1,577","59,058",1,1,1,0
"1,422",23,22/4/18,6,"1,395","1,446","58,685",1,1,2,0
"1,304",1,24/1/18,1,141,141,"24,202",1,1,1,5
"2,001",1,4/2/18,49,"2,624","7,480","342,021",5,1,14,7
"2,001",2,13/2/18,41,"3,739","9,611","494,094",5,1,14,6
"2,001",3,19/2/18,55,"4,596","12,140","693,210",3,1,12,4
"2,001",4,12/3/18,42,2245,"3,957","61,268",1,1,3,5
"1,739",1,28/3/18,48,"7,735","11,764","379,082",2,0,8,6
"1,739",2,31/3/18,3,612,1501,"23,002",1,0,1,3
"1,202",1,8/2/18,3,897,897,"41,034",1,0,1,4
"1,202",2,9/2/18,5,"2,228","2,228","61,551",1,0,2,6
"1,202",3,15/2/18,18,3558,3577,"55,235",1,0,4,3
"1,838",1,30/1/18,9,"1,083","1,083","80,631",1,1,1,5
"1,838",2,6/2/18,17,"3,823","5,027","125,426",1,1,1,5
"1,838",3,8/2/18,10,2370,"2,612","35,836",1,1,1,5
"1,838",4,11/2/18,37,"9,687","10,100","134,385",1,1,1,1
"1,838",5,14/2/18,6,920,920,"26,877",1,1,1,1
"1,838",6,20/2/18,4,"1,348","1,434","38,224",1,1,3,0
"1,838",7,21/2/18,2,808,808,"19,112",1,1,2,0
"1,838",8,23/2/18,4,"1,233","1,233","38,224",1,1,3,0
"1,838",9,24/2/18,6,"1,352","1,447","57,336",1,1,6,0
"1,838",10,6/3/18,14,"4,118","5,820","114,672",1,1,2,1
"1,838",11,13/3/18,1,503,503,"9,556",1,1,5,1
"1,838",12,19/3/18,12,"3,294","3,496","95,560",1,1,3,1
"1,838",13,20/3/18,14,"2,816","2,816","117,132",1,1,6,1
"1,838",14,29/3/18,14,"3,927","3,927","117,132",1,1,2,1
"1,838",15,10/4/18,6,"2,445","2,445","48,805",1,1,5,1
"2,046",1,30/1/18,7,"1,596","1,621","65,730",1,1,4,7
"2,046",2,2/2/18,16,"4,332","5,366","122,070",1,1,2,7
"2,046",3,7/3/18,70,"4,098","19,985","763,560",1,1,1,3
"1,842",1,6/2/18,12,"3,751","5,812","65,034",2,1,10,5
"1,842",2,5/3/18,1,111,111,"16,271",1,1,5,7
"1,249",1,26/1/18,2,282,282,"9,980",1,1,2,6
"1,249",2,10/4/18,8,"1,648","1,648","71,393",1,1,1,5
"1,249",3,16/4/18,10,2020,2020,"34,528",1,1,5,5
"1,249",4,17/4/18,7,750,2105,"25,896",1,1,1,1
"1,640",1,26/2/18,13,"3,682","6,054","174,936",2,0,8,5
"1,640",2,28/2/18,5,"2,523","4,432","40,548",1,0,2,3
"1,640",3,4/3/18,30,"4,031","5,182","108,128",1,0,2,3
"1,640",4,5/3/18,26,"4,391","4,976","94,612",1,0,3,3
"1,640",5,7/3/18,6,1803,1803,"27,032",1,0,4,6
"1,640",6,8/3/18,4,624,630,"40,548",1,0,2,0
"1,707",1,30/1/18,52,"7,732","10,707","1,520,217",2,1,6,4
"1,707",2,31/1/18,57,"10,826","12,195","1,047,685",2,1,5,4
"1,707",3,6/2/18,71,"10,170","11,886","634,081",2,1,12,6
"1,707",4,7/2/18,82,"8,763","9,378","688,386",2,1,4,1
"1,707",5,8/2/18,38,"9,092","10,086","350,694",2,1,9,8
"1,707",6,9/2/18,42,"6,868","7,699","824,212",5,1,9,8
"1,707",7,12/2/18,36,"4,946","7,223","1,042,440",1,1,2,1
"1,707",8,13/2/18,48,"13,668","14,202","509,320",3,1,4,10
"1,707",9,14/2/18,38,"6,063","6,323","724,611",2,1,10,9
"1,707",10,16/2/18,38,"4,256","4,610","700,672",5,1,17,2
"1,707",11,19/2/18,45,"9,244","10,139","479,335",1,1,4,1
